DISTRICT,TALUK,VILLAGES,N,P,K,temperature,humidity,ph,rainfall
Kollam,Kollam,Thrikkovilvattom,67,47,44,27.54823036,62.88179198,6.322396027,111.3779693
Kollam,Kottarakkara,Chadayamangalam,29,35,28,28.3471611,53.53903102,6.967417766,90.40260445
Kollam,Kottarakkara,Chakkuvarakkal,22,28,26,27.67256197,45.41692012,4.947683034,92.84991507
Kollam,Kottarakkara,Chithara,71,52,18,25.10787449,55.97732754,5.790770203,78.16077693
Kollam,Kottarakkara,Elamad,61,59,17,23.33844615,59.24580604,6.47444292,105.0083144
Kollam,Kottarakkara,Ezhukone,88,38,15,25.08239719,65.92195844,6.455116637,62.49190812
Kollam,Kottarakkara,Ittiva,65,60,22,25.36768364,72.52054555,6.606984086,107.9124111
Kollam,Kottarakkara,Kadakkal,60,43,44,21.01944696,82.95221726,7.416245107,298.4018471
Kollam,Kottarakkara,Kalayapuram,63,44,41,24.17298839,83.7287574,5.583370042,257.0343554
Kollam,Kottarakkara,Kareepra,62,42,36,22.78133816,82.06719137,6.430010215,248.7183228
Kollam,Kottarakkara,Kottarakkara,73,35,38,25.627355,57.04151119,5.956401828,105.6209954
Kollam,Kottarakkara,Kottukkal,77,36,37,23.29250318,50.04557009,6.591302797,110.9633894
Kollam,Kottarakkara,Kulakkada,81,41,38,24.91461008,53.74144743,5.80766417,99.20961514
Kollam,Kottarakkara,Kummil,126,50,19,24.69457084,81.7358876,6.628722836,78.58494391
Kollam,Kottarakkara,Mancode,113,41,20,25.0017188,80.53965818,7.256877571,96.32600992
Kollam,Kottarakkara,Melila,76,51,18,26.16985907,71.96246617,6.247040422,79.84925393
Kollam,Kottarakkara,Mylom,87,48,25,18.65396672,61.37879671,6.656730008,93.62039175
Kollam,Kottarakkara,Neduvathoor,71,60,22,26.07470121,59.37147589,6.2048017,85.75692395
Kollam,Kottarakkara,Nilamel,90,57,24,18.92851916,72.80086137,6.158860284,82.34162918
Kollam,Kottarakkara,Odanavattam,19,15,34,26.29644905,99.65809151,5.685889066,215.9195049
Kollam,Kottarakkara,Pavithreswaram,0,19,33,27.1326009,95.23797989,6.234458417,204.7206567
Kollam,Kottarakkara,Pooyappally,31,20,26,25.56567803,97.61361544,6.443168642,199.7936345
Kollam,Kottarakkara,Puthur,9,17,32,25.94951662,93.40548703,5.842317989,172.0540491
Kollam,Kottarakkara,Ummannoor,121,45,22,22.45942937,81.30681027,6.443785385,64.23026638
Kollam,Kottarakkara,Valakam,121,47,16,23.60564038,79.29573149,7.723240151,72.49800885
Kollam,Kottarakkara,Velinalloor,129,60,22,24.58453146,79.12404171,5.947448589,71.94608134
Kollam,Kottarakkara,Veliyam,23,24,32,28.1218093,46.16888595,5.630619901,93.30247448
Kollam,Kottarakkara,Vettikkavala,1,35,34,30.79375683,46.69536813,6.27339822,92.21318555
Kollam,Kunnathur,Kunnathur,2,24,34,28.89409382,54.80750249,6.472774648,94.76322976
Kollam,Kunnathur,Mynagappally,28,69,16,29.77013109,66.29327012,6.547361618,35.69674138
Kollam,Kunnathur,Poruvazhy,1,67,21,27.52135365,60.53657684,6.551577598,48.06491307
Kollam,Kunnathur,Sasthamkotta,12,67,23,25.62896213,63.14909763,6.585020303,45.49683991
Kollam,Kunnathur,Sooranad North,36,67,20,20.39078312,60.47528931,6.924042372,53.31508572
Kollam,Kunnathur,Sooranad South,39,7,29,27.54273211,94.59086121,6.362544111,150.2012138
Kollam,Kunnathur,West Kallada,32,20,35,26.52166434,98.38227669,5.588655387,144.6261698
Kollam,Pathanapuram,Alayamon,7,15,32,25.03512351,95.89739958,6.182232762,174.796583
Kollam,Pathanapuram,Anchal,22,11,29,28.03380598,95.01630593,5.955742971,218.0055713
Kollam,Pathanapuram,Arackal,31,6,26,29.12859129,91.30924833,5.741367375,157.2388553
Kollam,Pathanapuram,Arienkavu,34,6,30,27.0828252,97.00155491,5.948342571,171.7575545
Kollam,Pathanapuram,Ayiranalloor,24,6,32,28.11321494,90.01734526,6.387067562,172.4813641
Kollam,Pathanapuram,Channappetta,29,17,29,29.20394909,95.66997327,5.959493188,211.2506267
Kollam,Pathanapuram,Edamon,29,17,29,29.20394909,95.66997327,5.959493188,211.2506267
Kollam,Pathanapuram,Edamulackal,39,37,25,33.33024826,45.61143594,6.953246506,98.28583013
Kollam,Pathanapuram,Eroor,15,36,27,27.78912455,53.96886679,5.643710216,91.01152997
Kollam,Pathanapuram,Karavaloor,3,18,31,31.65333432,48.20662669,6.392313973,91.09745581
Kollam,Pathanapuram,Kulathupuzha,28,70,21,25.39038396,60.4989659,7.437373666,39.18374505
Kollam,Pathanapuram,Pathanapuram,12,71,19,24.91079638,60.71367427,7.142611056,42.19740397
Kollam,Pathanapuram,Pattazhy,22,68,16,27.70496805,63.20915034,7.74672376,37.46160727
Kollam,Pathanapuram,Pattazhy Vadakkekara,26,66,22,18.06486101,65.1034354,6.300479414,51.54922825
Kollam,Pathanapuram,Pidavoor,67,35,22,23.30546753,63.24648023,6.385684214,108.7603001
Kollam,Pathanapuram,Piravanthur,60,54,19,18.74826712,62.49878458,6.417820493,70.23401597
Kollam,Pathanapuram,Punalur,83,58,23,19.74213321,59.66263104,6.381201909,65.50861389
Kollam,Pathanapuram,Punnala,83,57,19,25.73044432,70.74739256,6.877869005,98.73771338
Kollam,Pathanapuram,Thalavoor,67,47,44,26.73072391,81.78596776,7.868474653,280.4044392
Kollam,Pathanapuram,Thenmala,16,65,16,18.13027797,62.45851612,6.078724107,50.6128521
Kollam,Pathanapuram,Thinkalkarikkakom,14,59,22,23.82723528,67.89815262,6.76660668,46.90725077
Kollam,Pathanapuram,Valacode,8,38,32,29.75150773,46.73723302,4.981816523,91.405983
Kollam,Pathanapuram,Vilakkudy,33,31,34,31.32995611,50.22287593,5.421265283,89.78216168
Kottayam,Changanassery,Changanassery,68,58,38,23.22397386,83.03322691,6.336253525,221.2091958
Kottayam,Changanassery,Changanassery,60,55,44,23.00445915,82.3207629,7.840207144,263.9642476
Kottayam,Changanassery,Chethipuzha,34,11,10,31.75048899,94.59551226,7.36220835,115.1989301
Kottayam,Changanassery,Kangazha,20,29,10,29.07412717,93.27189064,7.36549204,100.7896871
Kottayam,Changanassery,Karukachal,37,24,13,19.14381903,90.71037456,7.8546243,108.0230792
Kottayam,Changanassery,Kurichy,31,79,75,18.8202251,16.1074793,8.204862075,89.73119396
Kottayam,Changanassery,Madappally,28,58,81,17.47500984,16.54314829,6.18042747,93.35034262
Kottayam,Changanassery,Nedumkunnam,33,61,24,20.04611791,48.93905624,4.567446499,122.4564203
Kottayam,Changanassery,Paippad,39,57,19,29.32379604,45.93248374,6.421748487,165.4113371
Kottayam,Changanassery,Thottackad,22,62,16,34.6455408,54.32342534,4.828936119,180.9009998
Kottayam,Changanassery,Thrikkodithanam,32,60,83,19.69141713,19.44225438,8.829273328,91.76071648
Kottayam,Changanassery,Vakathanam,39,77,21,22.99774444,60.24218572,4.603563116,159.689339
Kottayam,Changanassery,Vazhappally Padinjaru,22,67,78,17.16606398,14.42457525,6.204090835,72.32667516
Kottayam,Changanassery,Vazhoor,36,65,80,18.2872007,16.67921616,6.051091339,74.87445574
Kottayam,Changanassery,Vellavoor,32,11,31,25.06871967,93.31410447,6.205931638,134.8419069
Kottayam,Kanjirappally,Cheruvally,38,14,30,26.92449525,91.20106019,5.570745386,194.9022136
Kottayam,Kanjirappally,Chirakkadavu,117,25,53,29.11858526,92.12543021,6.413927319,24.52020164
Kottayam,Kanjirappally,Edakkunnam,85,21,52,29.62800691,90.10051615,6.075144116,23.69586761
Kottayam,Kanjirappally,Elamgulam,61,44,17,26.10018422,71.57476937,6.931756558,102.2662445
Kottayam,Kanjirappally,Elikkulam,80,43,16,23.55882094,71.59351368,6.657964753,66.71995467
Kottayam,Kanjirappally,Erumeli North,84,38,43,26.57421679,73.81994896,7.26158085,159.3223075
Kottayam,Kanjirappally,Erumeli South,13,61,22,19.44084326,63.27771461,7.728832424,46.83130119
Kottayam,Kanjirappally,Kanjirappally,38,60,20,29.84823072,60.63872613,7.491217102,46.80452595
Kottayam,Kanjirappally,Koottickal,36,61,21,34.53823889,39.04468913,5.617008201,168.5948318
Kottayam,Kanjirappally,Koovappally,36,61,21,34.53823889,39.04468913,5.617008201,168.5948318
Kottayam,Kanjirappally,Manimala,26,66,22,18.06486101,65.1034354,6.300479414,51.54922825
Kottayam,Kanjirappally,Mundakayam,16,65,16,18.13027797,62.45851612,6.078724107,50.6128521
Kottayam,Kottayam,Aimanam,49,55,78,18.65580107,16.17772668,7.863113671,81.70769297
Kottayam,Kottayam,Akalakunnam,46,76,77,18.2356751,19.68538502,6.967843048,83.74879344
Kottayam,Kottayam,Anikkad,37,38,32,31.85744939,45.53106268,5.417340525,91.55845821
Kottayam,Kottayam,Arpookara,32,60,83,19.69141713,19.44225438,8.829273328,91.76071648
Kottayam,Kottayam,Athirampuzha,22,78,76,17.84851658,19.09172907,8.621662982,76.32470713
Kottayam,Kottayam,Ayarkunnam,36,25,33,27.98392787,53.33018851,5.548584852,99.61465679
Kottayam,Kottayam,Chengalam East,23,75,25,31.07508973,47.19847683,7.077170002,91.31256412
Kottayam,Kottayam,Chengalam South,32,70,20,20.89342749,46.24856523,6.208843215,195.5697875
Kottayam,Kottayam,Ettumanoor,39,24,31,33.55695561,53.72979826,4.757114897,98.67527561
Kottayam,Kottayam,Kaipuzha,21,26,27,27.00315545,47.67525434,5.699586972,95.85118326
Kottayam,Kottayam,Kooroppada,25,22,25,33.56150184,45.53556603,5.977413803,95.70525913
Kottayam,Kottayam,Kottayam,25,64,20,33.15122581,32.45974539,4.807776749,105.0380275
Kottayam,Kottayam,Kumarakam,34,75,24,23.50222822,51.29019509,4.760038039,192.3023991
Kottayam,Kottayam,Manarcad,60,36,43,23.43121862,83.06310136,5.286203711,219.9048349
Kottayam,Kottayam,Meenadam,36,25,33,27.98392787,53.33018851,5.548584852,99.61465679
Kottayam,Kottayam,Muttampalam,30,17,31,31.20478173,54.49960506,6.804437106,94.62954663
Kottayam,Kottayam,Nattakam,28,37,28,32.13409675,50.52559148,6.097869767,98.63333684
Kottayam,Kottayam,Onamthuruth,29,78,25,19.95991719,59.33157782,5.982854523,195.787103
Kottayam,Kottayam,Pampady,30,60,21,28.87667593,62.4901206,5.457871273,182.2688175
Kottayam,Kottayam,Panachikkad,30,17,31,31.20478173,54.49960506,6.804437106,94.62954663
Kottayam,Kottayam,Peroor,28,37,28,32.13409675,50.52559148,6.097869767,98.63333684
Kottayam,Kottayam,Perumbaikad,38,15,30,28.91862016,48.13974548,5.075504537,97.01331604
Kottayam,Kottayam,Puthuppally,23,23,27,34.72413192,51.4271781,5.161148592,97.31258083
Kottayam,Kottayam,Thiruvarpu,37,30,34,27.53907547,53.63549533,6.797779227,99.35408185
Kottayam,Kottayam,Veloor,20,72,15,36.00415838,56.01334416,7.313517308,134.8596466
Kottayam,Kottayam,Vijayapuram,31,56,23,31.46846241,35.39454002,5.661826398,174.5723999
Kottayam,Meenachil,Bharananganam,36,67,77,18.36952567,19.56381041,7.152811172,79.26357665
Kottayam,Meenachil,Elackad,32,73,81,20.45078582,15.40312102,5.988992796,92.68373702
Kottayam,Meenachil,Erattupetta,80,18,52,27.87317436,91.14849627,6.484799661,24.05207925
Kottayam,Meenachil,Kadanad,86,18,45,28.96586565,90.71832938,6.566759102,22.25838137
Kottayam,Meenachil,Kanakkari,31,130,198,21.80129837,92.73446667,5.554823557,120.0586671
Kottayam,Meenachil,Kidangoor,25,143,200,23.80436344,92.80441624,6.024248787,100.6192543
Kottayam,Meenachil,Kondoor,69,37,42,23.05804872,83.37011772,7.073453503,251.0549998
Kottayam,Meenachil,Kuravilangad,69,55,38,22.70883798,82.63941394,5.70080568,271.3248604
Kottayam,Meenachil,Kurichithanam,27,71,24,31.46417866,48.17631461,7.064973419,165.405354
Kottayam,Meenachil,Lalam,26,64,22,25.95058595,40.58227261,5.16516459,109.1821183
Kottayam,Meenachil,Meenachil,23,55,16,21.01142393,69.69141302,5.111488821,185.2039114
Kottayam,Meenachil,Melukavu,36,65,16,25.71269843,64.1123333,7.692013657,50.17067771
Kottayam,Meenachil,Monippally,28,67,21,21.79792649,63.73086065,6.250994223,46.62370222
Kottayam,Meenachil,Moonilavu,111,39,22,22.60361557,80.3509046,6.135025006,88.57395505
Kottayam,Meenachil,Palai,20,72,15,36.00415838,56.01334416,7.313517308,134.8596466
Kottayam,Meenachil,Poonjar Nadubhagam,31,56,23,31.46846241,35.39454002,5.661826398,174.5723999
Kottayam,Meenachil,Poonjar Thekkekara,36,25,33,27.98392787,53.33018851,5.548584852,99.61465679
Kottayam,Meenachil,Poonjar Vadakkekara,30,17,31,31.20478173,54.49960506,6.804437106,94.62954663
Kottayam,Meenachil,Poovarany,26,9,32,25.9490364,94.73860514,6.470465614,144.1571109
Kottayam,Meenachil,Puliyannoor,35,30,34,28.2974764,95.41122824,6.141502001,182.4482352
Kottayam,Meenachil,Ramapuram,14,74,15,27.99990346,65.57653373,6.493036868,49.94043064
Kottayam,Meenachil,Teekoy,14,76,20,29.05941162,62.10652364,7.042474679,36.5011366
Kottayam,Meenachil,Thalappalam,31,29,26,28.22373428,47.40519056,5.024124684,97.76832322
Kottayam,Meenachil,Uzhavoor,34,34,35,27.27433181,47.16808054,6.422710539,95.257992
Kottayam,Meenachil,Vallichira,36,19,32,27.10710832,50.70880979,4.94295037,92.37238878
Kottayam,Meenachil,Veliyannoor,28,67,21,21.79792649,63.73086065,6.250994223,46.62370222
Kottayam,Meenachil,Vellilappally,28,79,16,24.70626432,60.26854183,6.052184881,53.12442925
Kottayam,Vaikom,Chempu,60,55,44,23.00445915,82.3207629,7.840207144,263.9642476
Kottayam,Vaikom,Kaduthuruthy,74,35,40,26.49109635,80.15836264,6.980400905,242.8640342
Kottayam,Vaikom,Kallara,30,30,35,25.00872392,95.59224018,6.001936419,165.8092179
Kottayam,Vaikom,Kothanalloor,28,10,30,29.8690834,91.14723422,6.305740522,192.7678575
Kottayam,Vaikom,Kulasekharamangalam,39,7,29,27.54273211,94.59086121,6.362544111,150.2012138
Kottayam,Vaikom,Manjoor,89,54,38,24.51588066,83.5352163,6.685346424,230.4462359
Kottayam,Vaikom,Mulakulam,68,58,38,23.22397386,83.03322691,6.336253525,221.2091958
Kottayam,Vaikom,Muttuchira,91,53,40,26.52723513,81.41753846,5.386167788,264.6148697
Kottayam,Vaikom,Naduvile,80,26,55,24.53442564,88.989272,6.140099215,49.11618732
Kottayam,Vaikom,Njeezhoor,85,27,45,26.0713757,88.7285657,6.467095849,57.79652846
Kottayam,Vaikom,Thalayazham,85,22,53,25.96534238,89.77076659,6.849471704,59.46338556
Kottayam,Vaikom,Vadakkemuri,82,22,45,26.22338015,85.34866045,6.512196212,54.60159289
Kottayam,Vaikom,Vadayar,33,61,24,20.04611791,48.93905624,4.567446499,122.4564203
Kottayam,Vaikom,Vaikom,60,48,39,24.28209415,80.30025587,7.042299069,231.0863347
Kottayam,Vaikom,Vaikom,85,38,41,21.58711777,82.7883708,6.249050656,276.6552459
Kottayam,Vaikom,Vechoor,86,76,54,29.3159075,80.11585705,5.926824754,90.10978128
Kottayam,Vaikom,Velloor,80,77,49,26.05433004,79.39654531,5.519088423,113.2297373
Kozhikode,Kozhikode,Beypore,32,11,31,29.51611558,92.56492864,6.461225827,131.2116167
Kozhikode,Kozhikode,Chathamangalam,37,10,32,28.96318258,95.16333673,6.165084855,222.803013
Kozhikode,Kozhikode,Chelannur,20,29,27,25.09897688,92.36099489,6.047044342,157.7592626
Kozhikode,Kozhikode,Cheruvannur,31,29,35,27.1872282,92.19906776,6.137102505,141.3220576
Kozhikode,Kozhikode,Elathur,117,51,15,22.9535715,78.71555832,6.044556594,99.75336197
Kozhikode,Kozhikode,Engapuzha,81,45,23,19.32666088,68.034493,6.192360003,84.22969177
Kozhikode,Kozhikode,Feroke,73,45,21,24.60532218,73.58868502,6.636803223,96.59195302
Kozhikode,Kozhikode,Kadalundi,108,60,17,22.75805656,76.75768356,6.558902588,97.76600619
Kozhikode,Kozhikode,Kakkad,116,56,17,24.71252544,77.7293114,7.979090365,85.24963302
Kozhikode,Kozhikode,Kakkodi,100,52,19,23.45969093,82.44777468,7.903528673,93.50153555
Kozhikode,Kozhikode,Kakkur,27,138,201,23.66682067,93.90191078,5.952367662,105.4004751
Kozhikode,Kozhikode,Karuvanthuruthy,30,127,204,22.50050273,92.45878335,6.126436584,100.9343903
Kozhikode,Kozhikode,Kedavur,118,44,23,22.08458267,82.82904143,6.691690476,67.06459777
Kozhikode,Kozhikode,Kizhakkoth,117,43,25,24.68854799,78.51206972,7.839849298,69.31153566
Kozhikode,Kozhikode,Kodencheri,81,30,48,28.52379742,92.09688432,6.041027474,29.86681385
Kozhikode,Kozhikode,Kodiyathur,48,61,21,18.87751445,65.76816093,6.743417121,171.8839938
Kozhikode,Kozhikode,Koduvally,49,68,22,25.19008683,60.2001687,7.00733163,194.8773479
Kozhikode,Kozhikode,Koodaranji,48,62,15,18.25405352,55.28220433,7.303033217,134.6803969
Kozhikode,Kozhikode,Koodathayi,113,38,20,22.10718988,78.58320116,6.364729934,74.94136567
Kozhikode,Kozhikode,Kozhikode,102,53,21,23.03814028,76.11021529,6.913678684,91.49697481
Kozhikode,Kozhikode,Kumaranallur,62,48,20,21.70181447,60.47470519,6.708446922,95.71388473
Kozhikode,Kozhikode,Kunnamangalam,86,37,16,20.51716779,59.21235483,5.561510732,67.61013737
Kozhikode,Kozhikode,Kuruvattur,19,72,15,28.83600962,69.76112921,6.890760124,44.08562546
Kozhikode,Kozhikode,Kuttikkattoor,18,57,21,27.37659643,63.93927841,6.155915975,49.47371773
Kozhikode,Kozhikode,Madavoor,37,144,197,11.18994268,80.8084305,6.415555956,66.34234944
Kozhikode,Kozhikode,Mavoor,38,120,197,17.5438296,82.94703302,6.323722572,73.77063744
Kozhikode,Kozhikode,Nanmanda,13,61,22,19.44084326,63.27771461,7.728832424,46.83130119
Kozhikode,Kozhikode,Narikkuni,39,140,203,21.11903604,80.63399198,6.349875906,69.27779761
Kozhikode,Kozhikode,Neeleswaram,28,145,202,19.2077707,82.9042841,6.484323189,66.83113717
Kozhikode,Kozhikode,Nellipoyil,11,74,17,21.36383757,69.92375891,6.633864582,46.6352865
Kozhikode,Kozhikode,Olavanna,69,37,42,23.05804872,83.37011772,7.073453503,251.0549998
Kozhikode,Kozhikode,Pantheeramkavu,69,55,38,22.70883798,82.63941394,5.70080568,271.3248604
Kozhikode,Kozhikode,Perumanna,94,53,40,20.27774362,82.89408619,5.718627178,241.9741949
Kozhikode,Kozhikode,Peruvayal,89,54,38,24.51588066,83.5352163,6.685346424,230.4462359
Kozhikode,Kozhikode,Poolacode,76,51,18,26.16985907,71.96246617,6.247040422,79.84925393
Kozhikode,Kozhikode,Puthiyangadi,87,48,25,18.65396672,61.37879671,6.656730008,93.62039175
Kozhikode,Kozhikode,Puthuppadi,71,60,22,26.07470121,59.37147589,6.2048017,85.75692395
Kozhikode,Kozhikode,Puthur,34,29,8,31.87859192,91.15248149,6.450640306,105.3437825
Kozhikode,Kozhikode,Ramanattukara,39,28,10,31.34920143,91.48247612,7.181907673,109.1549823
Kozhikode,Kozhikode,Raroth,31,25,12,18.05142392,90.03969587,7.016482298,111.7793889
Kozhikode,Kozhikode,Thalakkulathur,76,40,43,25.15745531,83.11713476,5.070175667,231.3843163
Kozhikode,Kozhikode,Thazhecode,67,59,41,21.94766735,80.97384195,6.012632591,213.3560921
Kozhikode,Kozhikode,Thiruvambadi,83,41,43,21.0525355,82.67839517,6.254028451,233.1075816
Kozhikode,Kozhikode,Vavad,16,65,19,27.61204997,69.29786244,7.043160241,42.72374404
Kozhikode,Koyilandy,Arikkulam,38,21,35,20.33691147,89.38003827,5.841367187,110.9653137
Kozhikode,Koyilandy,Atholi,37,11,36,24.24779615,85.56033312,6.710143266,106.9216033
Kozhikode,Koyilandy,Avitanallur,30,63,16,23.60506572,21.90539577,5.525904526,100.5978728
Kozhikode,Koyilandy,Balusseri,37,70,25,19.73136909,24.89487354,5.819403771,84.06354115
Kozhikode,Koyilandy,Chakkittapara,27,63,19,20.93409877,21.1893007,5.562201934,133.1914419
Kozhikode,Koyilandy,Changaroth,22,60,24,18.78226261,20.24768314,5.630664753,104.2570723
Kozhikode,Koyilandy,Chemancheri,36,128,204,25.23542319,80.68700527,5.695792761,67.03840888
Kozhikode,Koyilandy,Chempanoda,21,6,41,24.88244467,89.39686219,7.086947687,107.1951707
Kozhikode,Koyilandy,Chengottukavu,29,21,45,23.40981539,93.13277,6.749260456,105.2240743
Kozhikode,Koyilandy,Cheruvannur,23,5,44,21.20725375,94.26304717,7.16300467,107.5660804
Kozhikode,Koyilandy,Eravattur,39,5,31,23.60301571,60.39647474,5.765308943,109.2486647
Kozhikode,Koyilandy,Iringal,34,6,27,25.49674786,81.13449097,5.740764682,108.8616474
Kozhikode,Koyilandy,Kanthalad,54,77,85,24.09874353,80.57226761,5.879119455,110.1331182
Kozhikode,Koyilandy,Kayanna,43,68,81,23.18866654,86.20899734,6.099478745,104.4812858
Kozhikode,Koyilandy,Keezhariyur,21,134,202,10.72302459,80.02130636,6.425419926,65.2982112
Kozhikode,Koyilandy,Kinalur,40,140,195,14.97846952,80.49979873,6.294395676,71.63437433
Kozhikode,Koyilandy,Koorachundu,39,127,202,15.3246651,81.67215994,6.477768039,71.60102999
Kozhikode,Koyilandy,Koothali,19,120,195,18.73932187,81.12109244,5.931538447,73.55807954
Kozhikode,Koyilandy,Kottur,21,139,201,19.3642553,83.36094029,5.980598579,67.15094741
Kozhikode,Koyilandy,Kozhukkallur,17,136,195,41.20733624,81.61051026,6.389783283,65.90227462
Kozhikode,Koyilandy,Menhaniam,33,139,203,33.34214482,82.51034633,5.693287415,70.68098614
Kozhikode,Koyilandy,Meppayyur,126,50,19,24.69457084,81.7358876,6.628722836,78.58494391
Kozhikode,Koyilandy,Moodadi,113,41,20,25.0017188,80.53965818,7.256877571,96.32600992
Kozhikode,Koyilandy,Naduvannur,121,45,22,22.45942937,81.30681027,6.443785385,64.23026638
Kozhikode,Koyilandy,Nochad,121,47,16,23.60564038,79.29573149,7.723240151,72.49800885
Kozhikode,Koyilandy,Palery,40,58,75,18.59190771,14.77959596,7.168096055,89.60982451
Kozhikode,Koyilandy,Panangad,49,69,82,18.31561493,15.36143547,7.26311855,81.78710463
Kozhikode,Koyilandy,Payyoli,102,49,21,24.69315538,84.84422454,6.253343655,89.799462
Kozhikode,Koyilandy,Perambra,111,40,25,24.484692,84.44932014,6.187455799,90.94342484
Kozhikode,Koyilandy,Quilandy,131,35,18,24.49112609,82.24415809,7.057693366,64.02949379
Kozhikode,Koyilandy,Sivapuram,135,43,16,23.47986888,81.73049149,6.720449769,86.76287924
Kozhikode,Koyilandy,Thikkody,37,78,79,19.95264829,14.82633099,7.786366322,88.6810311
Kozhikode,Koyilandy,Thurayur,30,75,81,19.41789736,16.80472243,6.408437886,68.4951189
Kozhikode,Koyilandy,Ulliyeri,37,55,82,19.45591848,18.02235902,8.423873703,78.44910564
Kozhikode,Koyilandy,Unnikulam,42,67,77,18.99424448,15.9362937,7.114405288,78.69707199
Kozhikode,Vadakara﻿,Ayancheri,96,54,22,25.70196694,61.33450447,6.960358276,83.20711308
Kozhikode,Vadakara﻿,Azhiyur,99,39,18,19.20129357,68.30578978,6.11275104,87.85092352
Kozhikode,Vadakara﻿,Chekkiad,62,48,20,21.70181447,60.47470519,6.708446922,95.71388473
Kozhikode,Vadakara﻿,Chorode,86,37,16,20.51716779,59.21235483,5.561510732,67.61013737
Kozhikode,Vadakara﻿,Edacheri,99,38,21,22.88330922,71.59722446,6.352471866,67.72777298
Kozhikode,Vadakara﻿,Eramala,90,52,25,25.97482359,69.36385721,6.822586546,103.2234212
Kozhikode,Vadakara﻿,Kavilumpara,33,14,8,21.03200078,92.9641969,7.684420446,110.6823944
Kozhikode,Vadakara﻿,Kayakkodi,30,7,15,33.23453301,91.06053924,7.825531916,115.7659902
Kozhikode,Vadakara﻿,Kottappally,36,11,13,17.34083741,93.04897191,7.1917274,112.7194284
Kozhikode,Vadakara﻿,Kunnummal,40,21,8,34.90665289,92.87820148,7.418761774,102.1906333
Kozhikode,Vadakara﻿,Kuttiadi,40,22,6,24.53610067,91.90997228,6.488221135,115.9787989
Kozhikode,Vadakara﻿,Maniyur,99,36,20,20.57981887,65.34583901,6.671085817,78.34604471
Kozhikode,Vadakara﻿,Maruthonkara,77,36,23,24.71417533,56.73426469,6.648725327,88.45361858
Kozhikode,Vadakara﻿,Nadapuram,87,60,23,20.27317074,63.91281869,6.439071996,62.50351892
Kozhikode,Vadakara﻿,Narippatta,103,51,20,22.80213132,84.14668447,7.046607434,91.6389565
Kozhikode,Vadakara﻿,Onchiam,133,57,19,23.54234715,75.98203329,7.947011366,84.12536744
Kozhikode,Vadakara﻿,Palayad,129,47,20,24.41212325,80.80343786,6.281913858,98.60457373
Kozhikode,Vadakara﻿,Purameri,29,139,205,23.64142354,93.74461474,6.155939453,116.6912176
Kozhikode,Vadakara﻿,Thinoor,26,126,195,21.41363812,92.99124545,5.878568981,118.3979065
Kozhikode,Vadakara﻿,Thiruvallur,85,21,47,29.87331077,90.60932469,6.186770318,24.69720481
Kozhikode,Vadakara﻿,Thuneri,90,23,54,28.55852465,90.45773041,6.159020864,27.26588346
Kozhikode,Vadakara﻿,Vadakara,99,29,55,29.19378695,91.46241065,6.660954816,26.48240255
Kozhikode,Vadakara﻿,Valayam,14,29,32,35.63627319,48.97047762,6.942520105,97.51952041
Kozhikode,Vadakara﻿,Vanimel,18,20,26,31.66524687,51.98594645,5.435840509,89.98024312
Kozhikode,Vadakara﻿,Velom,39,76,76,19.96837462,15.57324389,8.135900726,69.15759062
Kozhikode,Vadakara﻿,Vilangad,35,63,76,17.81564548,17.60756635,7.714153038,90.82097601
Kozhikode,Vadakara﻿,Villiappally,30,65,82,20.71424384,15.27824066,7.103798069,76.77888672
Malappuram,Ernad,Anakkayam,34,11,10,31.75048899,94.59551226,7.36220835,115.1989301
Malappuram,Ernad,Areekode,20,29,10,29.07412717,93.27189064,7.36549204,100.7896871
Malappuram,Ernad,Cheekkode,37,24,13,19.14381903,90.71037456,7.8546243,108.0230792
Malappuram,Ernad,Chembrasseri,40,17,15,21.35093384,90.9492967,7.871063004,107.0862095
Malappuram,Ernad,Cherukavu,31,26,9,11.69894639,93.25638873,7.566165721,103.2005992
Malappuram,Ernad,Edavanna,27,30,31,28.98545306,90.73966792,5.718120393,148.8398374
Malappuram,Ernad,Elankur,23,7,34,26.1055118,91.52421214,5.852038202,134.1279669
Malappuram,Ernad,Karakunnu,20,28,26,26.37978453,91.49882979,5.547594847,167.0470997
Malappuram,Ernad,Kavanoor,26,18,27,27.45907759,92.90736493,5.836075368,142.1430003
Malappuram,Ernad,Kizhuparamba,63,44,41,24.17298839,83.7287574,5.583370042,257.0343554
Malappuram,Ernad,Kondotty,62,42,36,22.78133816,82.06719137,6.430010215,248.7183228
Malappuram,Ernad,Kuzhimanna,64,45,43,25.62980105,83.52842314,5.534878156,209.9001977
Malappuram,Ernad,Malappuram,26,9,32,25.9490364,94.73860514,6.470465614,144.1571109
Malappuram,Ernad,Manjeri,25,12,26,28.56973521,95.67906668,6.436314406,134.8370348
Malappuram,Ernad,Morayur,38,135,203,25.00872392,95.59224018,6.5408208,73.84949872
Malappuram,Ernad,Muthuvallur,33,120,205,29.8690834,91.14723422,7.22405917,69.28607828
Malappuram,Ernad,Nediyiruppu,48,61,21,18.87751445,65.76816093,6.743417121,171.8839938
Malappuram,Ernad,Pandalur,49,68,22,25.19008683,60.2001687,7.00733163,194.8773479
